PressureC1_diff,FlowC1,Temp1,Yield
-0.007811228941107836,1.484445120209523,0.6345868440293695,69.40062325
-1.8688883378897854,2.1512241341198006,-0.11668024786764536,66.53266646
-0.02079401079680525,1.5481598297479082,-1.1908290548843923,71.10219259
0.03435012163199898,2.084093554658168,-1.1983680323803545,69.79348088
-0.03915670801140806,1.250497189469725,-0.9788215773641462,71.48951583
-0.24394841662148326,1.9513300769746205,-0.8944556285297273,69.05508903
0.05973659723184145,2.2246058398834436,-0.9703160642917787,69.16105249
0.027307662985090506,1.448230874561155,-1.0889646097884407,71.39919122
-0.055912902723003595,1.2675403923142872,-0.6384413659828815,70.12587968
-0.0013291781440882204,2.2246058398834436,-0.9105001190980582,69.72631904
-0.7681165588816863,2.2246058398834436,-0.8888665315009485,67.77787094
-0.007811228941107836,1.5465561179779461,-0.951103017964275,70.72671443
-0.007811228941107836,1.7952483168838034,-0.8971283095149184,69.65671047
-0.0034960884969843595,2.0611933699099354,-0.9729887452769687,69.53518784
-0.010519866882229337,1.618741221012073,-0.9275195498999808,70.44829579
-0.00941773144410981,2.220690999924,-1.06781008765094,69.0961358
1.8516406972428938,2.0286034405681383,-0.897372044573316,67.69307438
-0.029966019273272256,1.5296864196374216,-0.9265530143235754,69.89946566
0.36938061455561333,1.7236909627844248,-1.1740617637980537,69.9737906
7.117139453465122,0.9938587252574064,-1.0140791142599808,70.05030197
-0.03536461489384645,1.2789736161949552,-1.052975867717412,71.1950835
-0.00889468411755325,0.7464557612079425,-1.0318297502370977,71.14084948
0.0208256121880762,1.1219857770274955,-1.0340149611054923,71.9782232
-0.029966019273277564,-0.14890459274084844,-1.228028067590224,69.221689
-0.01212636938523131,-0.9428708423576769,-1.141720642945808,69.3680077
0.015950063894069177,-0.2296986518954707,-0.8878915912673568,70.16545973
-0.0321142493645049,0.08061656336120349,-1.0709702387529263,70.0761285
-0.01429327973812745,-0.028828631915076577,-1.2156311982406747,69.29715961
0.0062363278293715,0.006410855790467398,-0.5351145105365428,71.07169554
-3.7521389174322857,-0.08393438533296647,-0.9039360818356876,67.1441158
3.7289509535766103,-0.3029296015233819,-1.552523476889695,65.72632849
0.019200429423405423,-0.26657558835787215,-1.2114961069050967,69.20356716
-0.03373943212917568,-0.06469345877058989,-1.1774572453012513,69.06867956
-0.007811228941107836,0.07639943999916941,0.217135926251249,73.24242551
-5.589977780872348,-0.04301383001256917,-0.3994465342379583,68.2531281
2.767589967358528,0.02387336118645473,-0.9404122940235117,66.74562168
2.8216506446108864,0.5004131206658308,-0.6724802275867267,70.10385691
-0.011603322058669442,0.2610275105737875,-0.2197717729127716,71.86946171
-0.9113381250509335,0.03603795474733825,1.4101770138230554,67.17430263
0.026242888070308584,0.1259988351986324,1.0216549260796128,70.475956
0.9000308076128412,-0.1311974941898629,1.1806626353840928,68.09191326
0.018135654508623502,-0.15022876947652752,2.150753381779306,68.51335753
-0.06402013628469398,-0.299269138445137,-1.0230720974491447,69.23730962
-0.03213292962616839,-0.5191704337121951,-0.9075837030544693,69.99149499
0.014885288979281947,-0.32903600491914936,-0.8847314401653692,69.71265582
-0.033197704540950314,0.19549943798972821,-0.9642394971462036,69.9002972
0.006778055417596862,1.0508115787078678,1.9365522887334798,68.61454385
0.0035276898882553084,-0.20564899980798604,-0.7169744827301229,70.22958212
-0.03807325283496265,-0.2521108552260965,-1.1614127547329205,69.1030408
-0.003477408235320867,-0.8865095910702896,-0.9143914753752387,69.19803928
0.09160512362869824,0.11812124875835336,0.7989483199614181,70.35464241
0.022450794952746978,-0.020951045474797557,2.2584590636196227,67.95517271
-0.14019824334588493,-0.5230393431737638,-1.119834915633113,68.56284262
0.0208256121880762,0.693475437964517,-0.07413587319143142,70.62892053
-0.007811228941107836,0.0854614356579853,-1.0449578247618396,69.3403362
-0.010519866882224027,0.8487210027372617,0.6807872445815515,70.75360243
-0.6216819877064298,-0.267621434951657,-1.0075150769976104,68.23514289
0.5828399645772625,-0.554653309680347,-1.2265740618970222,67.41768221
-0.053745992370112766,-0.6388632387582167,1.2818042799620355,68.7729804
0.1251175130518946,-0.6997560903212064,-0.392638761917189,69.15184501
0.09108207630214168,-0.16845758643201594,-0.4417471738557734,70.5522328
-0.006186046176437059,0.12202510009920767,-0.7602500625815297,70.8399518
-0.14507379163989725,-0.5236321502292266,-1.051034391907415,69.14806899
-0.03213292962616839,-0.2690154954459065,-1.0213743566975466,69.63127302
-0.03373943212917568,-0.32318022790786827,-0.9321421113523554,69.56923668
-0.012145049646894803,-0.06054621916712693,-0.9776113067293433,70.15347909
-3.409524238273537,-0.38198018139090045,-0.3265025145194955,67.42921477
-1.0972254088581805,-0.05395907247563028,2.133246480860589,66.35177565
4.483315960308395,-0.27943660971968637,-0.9819817284661339,65.9666288
0.04406385769669134,-0.32673466045586835,-0.9528091633730597,70.00787344
0.022450794952741666,0.4013890396633319,-1.552523476889695,68.86576881
-0.08561451876696956,0.26050458727689574,-1.0337712260470946,69.62978167
-0.029442971946715694,0.5153308933359284,-1.0169955303035696,70.5154403
0.039748717252567865,0.701353024404796,0.35328296800944353,70.85871622
-0.007811228941107836,0.3609227287736441,-1.2175810787078583,69.70247949
0.013801833802836533,0.2597382757173946,-0.04423210292316552,71.41347474
-0.0294242916850522,-0.6866155339251092,-0.7211011694085147,69.6753746
